restaurant_name,address,rating,review_count,reslatitude,reslongitude,bikeStationAddress,bikeStationDistance,latitude,longitude,freeBikes
Maya’s halal pizza and grill ,1555 O'Connor Drive,4.5,51.0,43.71493,-79.3051,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
El Sazón de la Tia Flor,1549 O'Connor Drive,4.5,25.0,43.71473696786333,-79.30526085197926,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
Slayer Burger,1400 O'Connor Drive,4.5,16.0,43.71343998007061,-79.30721972802048,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
Momo Zone,979 O'Connor Drive,5.0,4.0,43.70855,-79.31013,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
Papa Johns Pizza,1400 O'Connor Drive,4.0,9.0,43.71358,-79.30785,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
4C Broast Chicken,1092 O'Connor Drive,3.5,8.0,43.7104211,-79.3092735,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
The Black Bear Pub,1125 O'Connor Drive,4.0,6.0,43.71084,-79.30833,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
Sushi Real Fruit,1500 O'Connor Dr,4.0,5.0,43.7139,-79.30656,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
Truly India,979 O'Connor Drive,2.5,6.0,43.708466,-79.310248,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
977 Cafe,977 O'Connor,2.5,6.0,43.7088259068481,-79.3098655343056,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
Thai One On,2889 St Clair Avenue E,5.0,1.0,43.70756,-79.30225,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
Pimentón,19 Curity Avenue,3.0,1.0,43.7094803,-79.3163834,O'Connor Dr / Curity Ave,,43.707582,-79.311439,3
Conspiracy Pizza,858 Eglinton Avenue E,4.5,59.0,43.7136567,-79.3651321,Sunnybrook Park,,43.720233,-79.362092,22
TAO Northern Chinese Cuisine,220 Laird Drive,3.5,40.0,43.7125483505075,-79.3645555214343,Sunnybrook Park,,43.720233,-79.362092,22
M Wing Cafeteria at Sunnybrook,2075 Bayview Avenue,1.5,7.0,43.72149,-79.37881,Sunnybrook Park,,43.720233,-79.362092,22
Raps Authentic Jamaican,1541 Eglinton Avenue W,4.0,94.0,43.69746,-79.441,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Hot Pot Restaurant,1545 Eglinton Avenue  W,4.5,26.0,43.6974669682301,-79.4413521140814,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Oakwood Hardware Food & Drink,337 Oakwood Avenue,4.0,52.0,43.6862185521566,-79.4381985948438,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Sushi Karu,378 Oakwood Avenue,4.5,14.0,43.6876633215619,-79.4390708916349,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Churrasqueira Costa Verde BBQ Chicken,370 Oakwood Ave,4.0,32.0,43.68732,-79.43903,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Mainsha Restaurant,1561 Eglinton Avenue West,4.0,19.0,43.69724,-79.44203,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Galo Do Sardinha Churrasqeira,373b Oakwood Ave,3.5,22.0,43.6877675,-79.4387488,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Toronto Pho,2473 Dufferin Street,4.0,32.0,43.70095,-79.45143,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Doce Minho Pastry and Bakery,2189 Dufferin St,3.0,27.0,43.6903053,-79.4478431,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Oakwood Pizzeria,434 Oakwood Avenue,3.5,17.0,43.68910753,-79.43965086,Vaughan Rd / Oakwood Ave,,43.6926825,-79.441042,13
Tokyo Sushi 1,373 Eglinton Avenue W,3.5,39.0,43.70398,-79.41049,Braemar Ave / Eglinton Ave W,,43.7041957,-79.4094472,0
The Sun Barbecue Company,296 Browns Line,5.0,3.0,43.5991,-79.5444,Long Branch GO Station,,43.591561,-79.545827,14
241 Pizza,3815 Lake Shore Boulevard West,1.0,3.0,43.59220798,-79.54257419999999,Long Branch GO Station,,43.591561,-79.545827,14
Lily's Place,6 - 1381 Lakeshore Road E,2.0,1.0,43.58496,-79.55088,Long Branch GO Station,,43.591561,-79.545827,14
Twice As Nice,4180 Kingston Road,4.0,42.0,43.75827,-79.1987599,Guildwood GO Station (South),,43.754978,-79.1971289,3
The Olde Stone Cottage Pub & Patio,3750 Kingston Road,3.5,59.0,43.74692,-79.20909,Guildwood GO Station (South),,43.754978,-79.1971289,3
China Gourmet King,4286 Kingston Road,3.5,8.0,43.76329,-79.19419,Guildwood GO Station (South),,43.754978,-79.1971289,3
Tai Chi,4190 Kingston Road,3.5,4.0,43.7596038,-79.19819729999999,Guildwood GO Station (South),,43.754978,-79.1971289,3
Fire Dutch's Jamaican Take Out,4286 Kingston Road,2.5,6.0,43.76329,-79.19419,Guildwood GO Station (South),,43.754978,-79.1971289,3
Bickford Bistro,201 Guildwood Parkway,2.5,4.0,43.74916,-79.19069,Guildwood GO Station (South),,43.754978,-79.1971289,3
Chester Fried Chicken,4190 Kingston Road,1.0,2.0,43.75962,-79.19795,Guildwood GO Station (South),,43.754978,-79.1971289,3
Desi Chatka - The taste of Desi India,3867 Lawrence Avenue E,5.0,1.0,43.76307,-79.20907,Guildwood GO Station (South),,43.754978,-79.1971289,3
Boxy's Burrito,4286 Kingston Road,1.0,1.0,43.7634119,-79.19419909999999,Guildwood GO Station (South),,43.754978,-79.1971289,3
Island Cafe,20 Withrow Street,3.0,63.0,43.63097,-79.35577,Cherry Beach,,43.637764,-79.345359,19
Pig Out BBQ,650 Spadina Avenue,4.0,99.0,43.66317,-79.40253,Spadina Ave / Harbord St,,43.6629228,-79.4018451,1
Azumi Sushi,5516 Lawerence Avenue E,4.0,43.0,43.7798991886568,-79.1385027600793,Rouge Hill GO Station,,43.7805505,-79.1301203,9
Mr Beans Coffee Company,5550 Avenue Lawrence E,3.0,23.0,43.7796206895839,-79.1379319195226,Rouge Hill GO Station,,43.7805505,-79.1301203,9
Town Wings,285 Port Union Road,4.0,18.0,43.78927,-79.13972,Rouge Hill GO Station,,43.7805505,-79.1301203,9
Thai Square,277 Port Union Rd,3.5,30.0,43.7890396,-79.1396408,Rouge Hill GO Station,,43.7805505,-79.1301203,9
Northern Smokes,371 Old Kingston Road,4.5,23.0,43.7827827643847,-79.1695746034384,Colonel Danforth Park,,43.7777114,-79.1659711,11
Teds Restaurant,404 Old Kingston Road,3.5,51.0,43.78454,-79.16903,Colonel Danforth Park,,43.7777114,-79.1659711,11
Rosa's Pasta Express,271 Old Kingston Rd,4.0,21.0,43.78204,-79.17224,Colonel Danforth Park,,43.7777114,-79.1659711,11
Sunny Up All Day Breakfast,4630 Kingston Road,4.0,36.0,43.775341,-79.1792526,Colonel Danforth Park,,43.7777114,-79.1659711,11
Shamrock Burgers,6109 Kingston Road,3.0,41.0,43.7838045,-79.1690666,Colonel Danforth Park,,43.7777114,-79.1659711,11
Mark's Pizza,371 Old Kingston Rd,4.5,7.0,43.78324,-79.1697,Colonel Danforth Park,,43.7777114,-79.1659711,11
Golden Oriental Chinese Restaurant,271 Old Kingston Road,3.5,8.0,43.78204,-79.17224,Colonel Danforth Park,,43.7777114,-79.1659711,11
Karla's Roadhouse,4630 Kingston Road,4.5,3.0,43.7749445,-79.1780405,Colonel Danforth Park,,43.7777114,-79.1659711,11
Six Social Kitchen & Wine Bar,360 Old Kingston Road,4.0,8.0,43.7835376,-79.1705158,Colonel Danforth Park,,43.7777114,-79.1659711,11
Highland Harvest,396 Old Kingston Rd,4.5,2.0,43.78435,-79.16937,Colonel Danforth Park,,43.7777114,-79.1659711,11
Royal Canadian Legion,45 Lawson Rd,3.5,2.0,43.7826374,-79.166132,Colonel Danforth Park,,43.7777114,-79.1659711,11
Vizzarri,371 Old Kingston Road,1.0,2.0,43.7836291,-79.1699037,Colonel Danforth Park,,43.7777114,-79.1659711,11
Remedy Lounge And Cafe,271 Old Kingston Road,4.0,1.0,43.78204,-79.17224,Colonel Danforth Park,,43.7777114,-79.1659711,11
Taste N Flavour,4637 Kingston Road,1.0,1.0,43.77459,-79.17717,Colonel Danforth Park,,43.7777114,-79.1659711,11
Spice Club  Indian Cuisine,4532 Kingston Road,4.5,22.0,43.77212,-79.18618,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
The Suya Spot Scarborough,269 Mornigside Avenue,4.0,23.0,43.77121,-79.18689,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Drupati's Roti & Doubles,2866 Ellesmere Road N,3.5,82.0,43.7839039,-79.2048998,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Highland Fish & Chips,3357 Ellesmere Road,4.0,37.0,43.7873869,-79.1845537,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Hakka No. 1 Restaurant,4549A Kingston Road,3.5,41.0,43.7721158,-79.1849733,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Wing It!,271 Morningside Avenue,5.0,4.0,43.77161752902442,-79.1869925260685,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
House of Wong,4601 Kingston Road,2.5,35.0,43.7737549,-79.183218,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Vindaloo Express Indian Cuisine,283 Morningside Avenue,4.0,6.0,43.77181,-79.1869,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Rex's Den,1265 Military Trail,2.5,15.0,43.784981,-79.186941,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Pita Land,4543 Kingston Rd,3.0,12.0,43.7717699,-79.18534,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Amira's Hot Roti and Doubles,4524 Kingston Road,4.0,3.0,43.77185781551859,-79.18630900456964,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Boardwalk,4543 Kingston Road,4.5,2.0,43.77176,-79.1852072,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Tadka Spot,2848 Ellesmere Road,5.0,1.0,43.7827988,-79.2047386,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Hero Certified Burgers - UofT - Scarborough Campus,1265 Military Trail,2.0,2.0,43.784977,-79.186758,Morningside Park (Highland Creek Trail),,43.779353,-79.193023,0
Phoenix,3730 Kingston Road,4.0,41.0,43.7461399,-79.20978,Livingston Rd / Guildwood Pkwy,,43.747854,-79.199327,6
Lucky Chinese Restaurant,3774 Lawrence Avenue East,4.0,11.0,43.7623243,-79.2141985,Livingston Rd (Highland Creek Trail),,43.7561681,-79.2026694,12
TD Pizza,3750 Lawrence Avenue E,4.5,2.0,43.76279,-79.21496,Livingston Rd (Highland Creek Trail),,43.7561681,-79.2026694,12
Olive Kebab Restaurant,2836 Lake Shore Boulevard W,4.5,33.0,43.60178,-79.50171,Twelfth St / Thirteenth St,,43.6002896,-79.5108692,14
The Big Guy's Little Coffee Shop,2861 Lakeshore Blvd W,4.5,26.0,43.6014338962546,-79.5023488998413,Twelfth St / Thirteenth St,,43.6002896,-79.5108692,14
Egglicious,430 Kipling Avenue,3.5,54.0,43.60639,-79.52079,Twelfth St / Thirteenth St,,43.6002896,-79.5108692,14
Halibut House,2814 Lake Shore Boulevard W,3.5,21.0,43.60195,-79.50111,Twelfth St / Thirteenth St,,43.6002896,-79.5108692,14
Funny Bones Games Lounge & Café,3029 Lake Shore Boulevard W,5.0,4.0,43.59982,-79.5089611,Twelfth St / Thirteenth St,,43.6002896,-79.5108692,14
Kyo Sushi,2875 Lake Shore Boulevard W,4.5,10.0,43.6010340169127,-79.5033530518412,Twelfth St / Thirteenth St,,43.6002896,-79.5108692,14
Baby Point Lounge,343 Jane Street,4.5,7.0,43.65733,-79.48733,Florence Gell Park,,43.6615467,-79.498398,11
Little Havana Café Y Bodega,245 Jane Street,4.5,5.0,43.65535,-79.48665,Florence Gell Park,,43.6615467,-79.498398,11
Pegrolls,558 Jane Street,4.5,4.0,43.66337,-79.49051,Florence Gell Park,,43.6615467,-79.498398,11
Rock’N Deli,2583 St Clair Avenue W,3.5,6.0,43.667202,-79.489361,Florence Gell Park,,43.6615467,-79.498398,11
BarBurrito,2575 St Clair Avenue W,4.0,4.0,43.667378800392,-79.4889150559902,Florence Gell Park,,43.6615467,-79.498398,11
My Roti Place,383 Jane Street,3.5,8.0,43.65785,-79.4876,Florence Gell Park,,43.6615467,-79.498398,11
Mazz Sushi,993 Bloor Street W,3.5,67.0,43.66081,-79.42985,Wallace Ave / Pauline Ave,,43.6632257,-79.4397052,3
Magoo's Gourmet Hamburgers & Ice-Cream,4242 Dundas Street W,3.5,73.0,43.6591102,-79.5145218,Lundy Ave / Etienne Brule Park,,43.6625395,-79.5030161,3
Capi's,4247 Dundas St W,3.5,16.0,43.6591152,-79.51367739999999,Lundy Ave / Etienne Brule Park,,43.6625395,-79.5030161,3
Good Grains,4134 Dundas Street W,5.0,1.0,43.6617352100239,-79.5077669620514,Lundy Ave / Etienne Brule Park,,43.6625395,-79.5030161,3
3 Eggs All Day Pub & Grill,936 Eglinton Avenue W,2.5,14.0,43.70058,-79.42846,Chiltern Hill Rd / Eglinton Ave W,,43.7004017,-79.4275305,2
Pampanguena Bakery,852 Eglinton Ave W,3.5,5.0,43.70113,-79.4259,Chiltern Hill Rd / Eglinton Ave W,,43.7004017,-79.4275305,2
Nortown Foods,892 Eglinton Avenue W,2.5,10.0,43.70087,-79.4272,Chiltern Hill Rd / Eglinton Ave W,,43.7004017,-79.4275305,2
Tov-Li,5982 Bathurst Street,4.0,45.0,43.784280405754,-79.446793091015,Torresdale Ave / Antibes Dr,,43.77953,-79.45233,6
Belle Restaurant and Bar,4949 Bathurst Street,4.0,20.0,43.77436,-79.44234,Torresdale Ave / Antibes Dr,,43.77953,-79.45233,6
Express Pizza & Grill,4917 Bathurst,3.0,18.0,43.7732379,-79.4426406,Torresdale Ave / Antibes Dr,,43.77953,-79.45233,6
European Delicentre,4949 Bathurst Street,2.0,1.0,43.77436,-79.44234,Torresdale Ave / Antibes Dr,,43.77953,-79.45233,6
Canephora Cafe & Bakery,222 Finch Avenue W,4.0,49.0,43.77586,-79.43414,Ester Shiner Stadium,,43.7774374,-79.4447096,6
Lemongrass Restaurant,1630 Bayview Ave,3.0,41.0,43.70659,-79.37579,Fleming Cres / Bayview Ave,,43.707045,-79.375437,2
Cumbrae's,1589 Bayview. Avenue,3.5,26.0,43.7060315041649,-79.3750574173738,Fleming Cres / Bayview Ave,,43.707045,-79.375437,2
One Plus One Pizza,361 Oakwood Avenue,3.5,15.0,43.68724,-79.43838,Amaleda Ave / Vaughan Rd,,43.690903,-79.4375028,14
DAM Sandwiches,363 Oakwood Avenue,5.0,3.0,43.68736,-79.43848,Amaleda Ave / Vaughan Rd,,43.690903,-79.4375028,14
Ming City Restaurant & Bar,1662 Eglinton Avenue W,3.0,23.0,43.69711,-79.44487,Amaleda Ave / Vaughan Rd,,43.690903,-79.4375028,14
Goen Sushi Japanese Restaurant,672 St Clair Avenue W,4.5,5.0,43.68203,-79.42542,Amaleda Ave / Vaughan Rd,,43.690903,-79.4375028,14
Vegwood,540 Oakwood Avenue,4.5,2.0,43.692607,-79.441008,Amaleda Ave / Vaughan Rd,,43.690903,-79.4375028,14
Dakota's Sports Bar and Grill,2814 Lake Shore Boulevard,4.5,5.0,43.6018820949928,-79.5015241956525,Royal York Rd / Lake Shore Blvd W,,43.6029904,-79.4926867,4
Maple Leaf House,2749 Lake Shore Boulevard W,3.5,8.0,43.60204,-79.49849,Royal York Rd / Lake Shore Blvd W,,43.6029904,-79.4926867,4
Lucky Dice Restaurant,2868 Lake Shore Boulevard W,3.0,19.0,43.60146,-79.50324,Royal York Rd / Lake Shore Blvd W,,43.6029904,-79.4926867,4
London Fried Chicken,2916 Lake Shore Boulevard West,3.0,15.0,43.601115336641,-79.5046884945615,Royal York Rd / Lake Shore Blvd W,,43.6029904,-79.4926867,4
Thammada,2888 Lake Shore Boulevard W,3.5,6.0,43.60127,-79.50382,Royal York Rd / Lake Shore Blvd W,,43.6029904,-79.4926867,4
ANZ GOURMET BURGERS,182 Royal York Rd,3.5,3.0,43.6111873887753,-79.4964782704805,Royal York Rd / Lake Shore Blvd W,,43.6029904,-79.4926867,4
UB Social Cafe & General Store,3015 Dundas Street W,4.0,18.0,43.66526,-79.46965,345 High Park Ave,,43.6653032,-79.4701178,12
The Pie Commission,927 The Queensway,4.5,258.0,43.6240399,-79.5112045,10 Judson St,,43.6162721,-79.4990363,8
Sushi Kaji Restaurant,860 The Queensway,4.0,176.0,43.62495,-79.5099199,10 Judson St,,43.6162721,-79.4990363,8
Chaban,872 The Queensway,4.0,120.0,43.6247912682064,-79.5104344189167,10 Judson St,,43.6162721,-79.4990363,8
Nakayoshi Izakaya,812 Danforth Avenue,3.5,68.0,43.6796129,-79.3413385,840 Danforth Ave,,43.6800218,-79.3405681,6
Danforth Dragon,861 Danforth Avenue,3.5,88.0,43.6796999,-79.33971,840 Danforth Ave,,43.6800218,-79.3405681,6
Meet Sushi & Boil,4630 Kingston Road,5.0,1.0,43.77534,-79.17925,1295-1307 Military Trail,,43.7842419,-79.1849889,2
Rani Fast Food,3600 Ellesmere Road,5.0,1.0,43.79033900261937,-79.17420994184326,1295-1307 Military Trail,,43.7842419,-79.1849889,2
2045 Spicyspace,790 Military Trail,5.0,1.0,43.7902136,-79.1954629,1295-1307 Military Trail,,43.7842419,-79.1849889,2
Zak's Bar and Grill,790 Military Trail,4.0,1.0,43.7902,-79.19542,1295-1307 Military Trail,,43.7842419,-79.1849889,2
MFC  Diner,4630 Kingston Rd,3.0,2.0,43.7752078938229,-79.1794620708361,1295-1307 Military Trail,,43.7842419,-79.1849889,2
A&W,3100 Ellesmere Road,1.5,3.0,43.7849762,-79.1949007,1295-1307 Military Trail,,43.7842419,-79.1849889,2
Pho 90,90 Weston Road,4.0,37.0,43.67418848414536,-79.46971396637178,St Clair Ave W / Gunns Rd,,43.672079,-79.470171,12
Firehouse Subs,1970 St. Clair Avenue W,4.5,11.0,43.67239478446525,-79.4693771313963,St Clair Ave W / Gunns Rd,,43.672079,-79.470171,12
George's BBQ Chicken,1042 Pape Avenue,3.0,28.0,43.68982,-79.34918,Pape Ave / Gamble Ave,,43.690237,-79.350119,2
Phyllo Cafe,1028 Pape Avenue,3.5,8.0,43.6892823704379,-79.348909445107,Pape Ave / Gamble Ave,,43.690237,-79.350119,2
Coffee and All That Jazz,72 Howard Park Avenue,3.5,24.0,43.65152,-79.45155,3 Pacific Avenue,,43.6541245,-79.4636388,6
Mister Yummy,2340 Dundas Street W,4.0,15.0,43.657278,-79.45193,3 Pacific Avenue,,43.6541245,-79.4636388,6
Pita Boss Grill Toronto,1566 Bloor Street W,4.5,7.0,43.656383,-79.453779,3 Pacific Avenue,,43.6541245,-79.4636388,6
Mambo Lounge,120 Danforth Avenue,3.5,42.0,43.67656,-79.35814,Brick Works,,43.683884,-79.36647,18
Sidebar,161 Danforth Avenue,4.0,21.0,43.67627,-79.35676,Brick Works,,43.683884,-79.36647,18
imPerfect Fresh Eats,106 Danforth Avenue,5.0,6.0,43.67655,-79.35835,Brick Works,,43.683884,-79.36647,18
The Peoples Caribbean Dutchpot,751 Broadview Ave,3.5,25.0,43.67596,-79.35831,Brick Works,,43.683884,-79.36647,18
Pi Co,102 Danforth Avenue,3.0,7.0,43.67648,-79.35844,Brick Works,,43.683884,-79.36647,18
Big Boy's Burrito,1062 Kingston Road,4.0,8.0,43.681091806242,-79.2836472764611,163 Fallingbrook Rd,,43.6830689,-79.279682,8
Pattylicious,1089 Kingston Road,5.0,4.0,43.68095078060458,-79.28234002566076,163 Fallingbrook Rd,,43.6830689,-79.279682,8
Black Dog Cafe,878 Kingston Road,4.5,5.0,43.68039,-79.29048,163 Fallingbrook Rd,,43.6830689,-79.279682,8
Ivan Sushi & Tea,1033 Kingston Road,4.0,5.0,43.68062,-79.28449,163 Fallingbrook Rd,,43.6830689,-79.279682,8
Druxy's Famous Deli,2075 Bayview Avenue,4.5,3.0,43.72149,-79.37881,98 Glenvale Boulevard,,43.718039,-79.371914,6
The Leaside Pub,190 Laird Drive,2.5,20.0,43.71052,-79.36383,98 Glenvale Boulevard,,43.718039,-79.371914,6
Churrasqueira Martins,605 Rogers Road,3.5,70.0,43.680761,-79.473499,Weston Rd / St Clair Ave W,,43.673019,-79.467994,13
Noodle Me,2422 Bloor Street W,4.0,11.0,43.649644,-79.483744,2511 bloor st w,,43.647663,-79.487583,15
Parmigiano Trattoria,3186 Yonge Street,3.5,40.0,43.72779,-79.40329,3180 Yonge Street,,43.7281464,-79.4032194,4
Dim Sum Queen,3241 Yonge Street,3.5,40.0,43.72892,-79.40281,3180 Yonge Street,,43.7281464,-79.4032194,4
Maker Pizza,1537 Avenue Road,4.0,102.0,43.723,-79.41526,3180 Yonge Street,,43.7281464,-79.4032194,4
Kenkou Sushi,2370 Bloor Street W,3.5,11.0,43.6501228165201,-79.4820331782103,2639 Bloor St W,,43.64920407,-79.49336334,8
Fishinn,2392 Bloor Street W,3.0,7.0,43.64999,-79.48264,2639 Bloor St W,,43.64920407,-79.49336334,8
Tahini’s,2434 Bloor Street W,5.0,2.0,43.649526968220606,-79.48412404312892,2639 Bloor St W,,43.64920407,-79.49336334,8
Riz on Yonge,3321 Yonge St,2.5,137.0,43.73082,-79.4034,24 Lawrence Ave East,,43.7254665,-79.4011545,6
The Wally Tap & Grill,302 O'connor Drive,2.5,27.0,43.69482,-79.34332,425 Don Mills Rd,,43.7027268,-79.3336809,7
Barrio Fiesta - The Original,45 Overlea Boulevard,2.5,8.0,43.7060386,-79.3446241,425 Don Mills Rd,,43.7027268,-79.3336809,7
Plaxton Coffee,2889 St Clair Ave E,4.5,4.0,43.707612408358,-79.3023057281971,St Columba Pl / St Clair Ave E,,43.70567,-79.310554,4
Zabardast,2881 St Clair Avenue E,1.0,1.0,43.70740225149138,-79.3029038,St Columba Pl / St Clair Ave E,,43.70567,-79.310554,4
King Rustic,905 King Street W,4.0,64.0,43.6418019534315,-79.4121160358191,Strachan Ave / Princes' Blvd,,43.635,-79.40888889,19
NaiNai Noodles,852 King Street W,4.5,20.0,43.64287659004824,-79.4085401467018,Strachan Ave / Princes' Blvd,,43.635,-79.40888889,19
Tokyo Ramen,568 Parliament Street,4.5,27.0,43.66741,-79.36953,640 Bloor Street East,,43.67468857,-79.36701962,4
Sandra's Italian Kitchen,2899 Steeles Avenue W,5.0,21.0,43.7814102,-79.4916534,York University Station - SMART,,43.77345,-79.5002,5
Campechano Taquería,504 Adelaide Street W,4.0,181.0,43.64586,-79.40077,Bathurst St / Front St W,,43.6413479,-79.4013882,13
Egg Sunrise Grill,1422 Dundas Street W,5.0,26.0,43.6497699,-79.4294199,1529 Dundas Street West,,43.64957,-79.432446,15
MEXITACO,1109 Victoria Park Avenue,4.0,149.0,43.70862,-79.29554,Victoria Park Ave / Dawes Rd - SMART Vault,,43.707212,-79.2952873,7
Dairy Queen Store,625 Pharmacy Avenue,4.5,3.0,43.7103837,-79.2907011508942,Victoria Park Ave / Dawes Rd - SMART Vault,,43.707212,-79.2952873,7
Kanga,1179 Victoria Park Avenue,3.5,5.0,43.71025,-79.29619,Victoria Park Ave / Dawes Rd - SMART Vault,,43.707212,-79.2952873,7
Master Pizzeria,420 Dawes Road,4.0,4.0,43.70153,-79.29718,Victoria Park Ave / Dawes Rd - SMART Vault,,43.707212,-79.2952873,7
Curbside Dogs Diner,629 Pharmacy Avenue,5.0,1.0,43.71068760000001,-79.2907822601507,Victoria Park Ave / Dawes Rd - SMART Vault,,43.707212,-79.2952873,7
Dawes Fish & Chips Plus Coffee,468 Dawes Road,4.0,1.0,43.70301,-79.29715,Victoria Park Ave / Dawes Rd - SMART Vault,,43.707212,-79.2952873,7
Dairy Freeze,1601 St Clair Avenue W,3.0,72.0,43.6751174,-79.4548844,St Clair Ave W / Caledonia Rd - SMART Vault,,43.6754247,-79.4547813,8
La Bruschetta Restaurant,1317 St Clair Avenue West,4.0,38.0,43.67642,-79.4487599,St Clair Ave W / Caledonia Rd - SMART Vault,,43.6754247,-79.4547813,8
Pho Xua,1768 Street Clair Avenue W,3.5,43.0,43.6741568799204,-79.4612735346423,St Clair Ave W / Caledonia Rd - SMART Vault,,43.6754247,-79.4547813,8
Huong Viet,1750 Saint Clair Avenue W,4.5,14.0,43.6743,-79.4606699,St Clair Ave W / Caledonia Rd - SMART Vault,,43.6754247,-79.4547813,8
Kaito Sushi,1211 St Clair Ave W,4.0,30.0,43.67737,-79.44452,St Clair Ave W / Caledonia Rd - SMART Vault,,43.6754247,-79.4547813,8
Sidewalk,1654 St Clair Avenue W,5.0,5.0,43.6748755219412,-79.4576579332352,St Clair Ave W / Caledonia Rd - SMART Vault,,43.6754247,-79.4547813,8
El Rancherito,1662 Street Clair Avenue W,3.5,17.0,43.6748467,-79.4578909,St Clair Ave W / Caledonia Rd - SMART Vault,,43.6754247,-79.4547813,8
