restaurant_name,address,rating,bikeStationAddress,bikeStationDistance
Salad King,340 Yonge St,8.4,Dundas St E / Victoria St,244
Salad King,340 Yonge St,8.4,Dundas St E / Victoria St,244
Banh Mi Boys,399 Yonge St,8.7,Dundas St E / Victoria St,400
Banh Mi Boys,399 Yonge St,8.7,Dundas St E / Victoria St,400
Banh Mi Boys,399 Yonge St,8.7,Dundas St E / Victoria St,400
Balzacs Coffee,122 Bond St,8.1,Dundas St E / Victoria St,171
JOEY Eaton Centre,1 Dundas St W,8.1,Dundas St E / Victoria St,220
Jack Astor's,10 Dundas St E,7.8,Dundas St E / Victoria St,99
Jack Astor's,10 Dundas St E,7.8,Dundas St E / Victoria St,99
The 3 Brewers,275 Yonge St,7.8,Dundas St E / Victoria St,137
Dineen Coffee Co,140 Yonge St,8.9,Dundas St E / Victoria St,646
Kyoto Katsugyu,134 Dundas St E,9.1,26 Dundas Street East,282
Hokkaido Ramen Santouka,91 Dundas St E,8.5,26 Dundas Street East,165
Salad King,340 Yonge St,8.4,26 Dundas Street East,193
Salad King,340 Yonge St,8.4,26 Dundas Street East,193
Banh Mi Boys,399 Yonge St,8.7,26 Dundas Street East,349
Banh Mi Boys,399 Yonge St,8.7,26 Dundas Street East,349
Banh Mi Boys,399 Yonge St,8.7,26 Dundas Street East,349
Balzacs Coffee,122 Bond St,8.1,26 Dundas Street East,139
JOEY Eaton Centre,1 Dundas St W,8.1,26 Dundas Street East,190
Jack Astor's,10 Dundas St E,7.8,26 Dundas Street East,88
Jack Astor's,10 Dundas St E,7.8,26 Dundas Street East,88
Gyubee Japanese Grill,157 Dundas St W,8.4,26 Dundas Street East,451
The 3 Brewers,275 Yonge St,7.8,26 Dundas Street East,143
The Feathers Pub,962 Kingston Rd,8.9,Gerrard St E / Victoria Park Ave,719
Maple Leaf Dairy,2861 Danforth Ave,8.7,Gerrard St E / Victoria Park Ave,703
The Beech Tree,924 Kingston Rd,8.6,Gerrard St E / Victoria Park Ave,736
Tim Hortons,2480 Gerrard St E,7.0,Gerrard St E / Victoria Park Ave,74
No Bull Burgers,1019 Kingston Rd,7.2,Gerrard St E / Victoria Park Ave,704
Tim Hortons,1089 Kingston Rd,6.5,Gerrard St E / Victoria Park Ave,755
McDonald's,2480 Gerrard St E,5.6,Gerrard St E / Victoria Park Ave,70
Double Sushi Japanese Restaurant,2795 Danforth Ave,6.4,Gerrard St E / Victoria Park Ave,772
Subway,968 Kingston Rd,6.0,Gerrard St E / Victoria Park Ave,694
Rollian Sushi,660 Eglinton Ave E,7.3,98 Glenvale Boulevard,722
Kintako Japanese Restaurant,214 Laird Dr,7.1,98 Glenvale Boulevard,959
Second Cup Coffee Co,2075 Bayview Ave,6.5,98 Glenvale Boulevard,513
Mt Everest Restaurant,804 Eglinton Ave E,6.5,98 Glenvale Boulevard,684
Tim Hortons,607 Eglinton Ave E,6.3,98 Glenvale Boulevard,921
Tim Hortons,150 Kilgour Rd,5.5,98 Glenvale Boulevard,200
Tosto Quickfire Pizza Pasta,609 Roehampton Ave,6.1,98 Glenvale Boulevard,877
Domino's Pizza,784 Eglinton Ave E,0.0,98 Glenvale Boulevard,657
The Proud Vegan,804 Eglinton Ave E,0.0,98 Glenvale Boulevard,679
Tim Hortons,1840 Bayview Ave,0.0,98 Glenvale Boulevard,704
Trattoria Nervosa,75 Yorkville Ave,8.7,Bay St / Scollard St,145
Summer's Sweet Memories Inc,101 Yorkville Ave,8.6,Bay St / Scollard St,219
Eataly,55 Bloor St W,8.5,Bay St / Scollard St,291
Planta,1221 Bay St,8.2,Bay St / Scollard St,222
Alobar Yorkville,162 Cumberland St,8.3,Bay St / Scollard St,339
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,Bay St / Scollard St,459
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,Bay St / Scollard St,459
Black Camel,4 Crescent Rd,8.8,Bay St / Scollard St,544
Randy's Roti & Doubles,876 Yonge St,7.9,Bay St / Scollard St,199
Panda Express,80 Weston Rd,7.7,Weston Rd / St Clair Ave W,235
Panda Express,80 Weston Rd,7.7,Weston Rd / St Clair Ave W,235
Panda Express,80 Weston Rd,7.7,Weston Rd / St Clair Ave W,235
Honest Weight,2766 Dundas St W,9.3,Weston Rd / St Clair Ave W,1002
The Hole in the Wall,2867A Dundas St W,8.4,Weston Rd / St Clair Ave W,888
Junction Craft Brewing,150 Symes Rd,8.1,Weston Rd / St Clair Ave W,836
Isaan Der,2961 Dundas St W,8.1,Weston Rd / St Clair Ave W,856
Shoeless Joe's Sports Grill - Stockyards,1980 Saint Clair Ave W,7.2,Weston Rd / St Clair Ave W,247
Tavora Foods,1625 St Clair Ave W,7.5,Weston Rd / St Clair Ave W,921
Chipotle Mexican Grill,1970 St Clair Ave W,6.6,Weston Rd / St Clair Ave W,63
Chipotle Mexican Grill,1970 St Clair Ave W,6.6,Weston Rd / St Clair Ave W,63
Second Cup Coffee Co,2075 Bayview Ave,6.5,60 Raab Blvd,149
Lunik Co-op,2275 Bayview Ave,0.0,60 Raab Blvd,526
Tim Hortons,150 Kilgour Rd,5.5,60 Raab Blvd,503
Tim Hortons,2075 Bayview Ave,0.0,60 Raab Blvd,158
Teriyaki Experience,2075 Bayview Ave,0.0,60 Raab Blvd,239
Thai One on Express,2070 Ave Rd,0.0,60 Raab Blvd,297
Uncle Mikey's,1597 Dundas St W,8.9,505 College Street,477
Linh Restaurant,1156 College St,8.9,505 College Street,577
Pizzeria Defina,321 Roncesvalles Ave,9.1,505 College Street,754
Sunny Joes,250 Sorauren Ave,8.1,505 College Street,431
Henderson Brewing Co,128A Sterling Rd,8.3,505 College Street,539
Le Baratin,1600 Dundas St W,8.1,505 College Street,454
Takht-e Tavoos,1120 College St,8.5,505 College Street,661
Takht-e Tavoos,1120 College St,8.5,505 College Street,661
The Chocolateria,361 Roncesvalles Ave,8.6,505 College Street,779
Home Baking Co,1242 Bloor St W,9.0,505 College Street,954
The Bagel House,1438 Yonge St,8.5,1451 Yonge Street,128
Union Social Eatery,21 Saint Clair Ave W,8.1,1451 Yonge Street,99
Capocaccia Cafe,1366 Yonge St,8.2,1451 Yonge Street,293
Boxcar Social,1208 Yonge St,8.7,1451 Yonge Street,778
Scaramouche Restaurant Pasta Bar & Grill,1 Benvenuto Pl,8.7,1451 Yonge Street,914
Terroni,1095 Yonge St,8.6,1451 Yonge Street,999
Nutbar,1240B Yonge St,7.9,1451 Yonge Street,654
Sorrell Restaurant,1158 Yonge St,7.8,1451 Yonge Street,936
Terroni,1095 Yonge St,7.5,1451 Yonge Street,995
Le Select Bistro,432 Wellington St W,8.9,Spadina Ave / Blue Jays Way,350
Steam Whistle Brewing,255 Bremner Blvd,9.0,Spadina Ave / Blue Jays Way,499
Forno Cultura,609 King St W,9.0,Spadina Ave / Blue Jays Way,662
Gusto 101,101 Portland St,8.8,Spadina Ave / Blue Jays Way,669
Byblos,11 Duncan St,9.0,Spadina Ave / Blue Jays Way,766
Pai,18 Duncan St,9.1,Spadina Ave / Blue Jays Way,788
Baro,485 King St W,8.2,Spadina Ave / Blue Jays Way,470
360 Restaurant,301 Front St W,8.2,Spadina Ave / Blue Jays Way,511
WVRST,609 King St W,8.5,Spadina Ave / Blue Jays Way,661
Kost,80 Blue Jays Way,8.0,Spadina Ave / Blue Jays Way,408
Campo,244 Jane St,8.2,2511 bloor st w,837
Baka Gallery Cafe,2256 Bloor St W,8.1,2511 bloor st w,885
Zaza Espresso Bar,258 Beresford Ave,8.0,2511 bloor st w,881
Fat Bastard Burrito Co,2400 Bloor St W,7.5,2511 bloor st w,455
Fat Bastard Burrito Co,2400 Bloor St W,7.5,2511 bloor st w,455
Queen's Pasta Café,2263 Bloor St W,7.9,2511 bloor st w,843
Coffee Tree,2412 Bloor St W,7.4,2511 bloor st w,399
The Old Mill Flower and Gift Shoppe,21 Old Mill Rd,7.4,2511 bloor st w,584
Falafel World,2396 Bloor St W,7.2,2511 bloor st w,456
Falafel World,2396 Bloor St W,7.2,2511 bloor st w,456
Falafel World,2396 Bloor St W,7.2,2511 bloor st w,456
Simply Thai Cuisine,2253 Bloor St W,7.6,2511 bloor st w,874
The Library Specialty Coffee,281 Dundas St W,8.7,Simcoe St / Dundas St W,200
Gallery Sushi,275 Dundas St W,8.3,Simcoe St / Dundas St W,181
Gyubee Japanese Grill,157 Dundas St W,8.4,Simcoe St / Dundas St W,362
HotBlack Coffee,245 Queen St W,8.7,Simcoe St / Dundas St W,613
Tim Hortons,70 Gerrard St W,8.3,Simcoe St / Dundas St W,457
JaBistro,222 Richmond St W,8.7,Simcoe St / Dundas St W,693
Banh Mi Boys,399 Yonge St,8.7,Simcoe St / Dundas St W,711
Banh Mi Boys,399 Yonge St,8.7,Simcoe St / Dundas St W,711
Banh Mi Boys,399 Yonge St,8.7,Simcoe St / Dundas St W,711
New Sky Restaurant,353 Spadina Ave,8.8,Simcoe St / Dundas St W,764
New Sky Restaurant,353 Spadina Ave,8.8,Simcoe St / Dundas St W,764
Pai,18 Duncan St,9.1,Simcoe St / Dundas St W,884
Salad King,340 Yonge St,8.4,Simcoe St / Dundas St W,655
Salad King,340 Yonge St,8.4,Simcoe St / Dundas St W,655
Rollian Sushi,660 Eglinton Ave E,7.3,Test,930
Second Cup Coffee Co,2075 Bayview Ave,6.5,Test,92
Tim Hortons,150 Kilgour Rd,5.5,Test,381
Lunik Co-op,2275 Bayview Ave,0.0,Test,702
Tim Hortons,1840 Bayview Ave,0.0,Test,827
Teriyaki Experience,2075 Bayview Ave,0.0,Test,119
Thai One on Express,2070 Ave Rd,0.0,Test,144
Tim Hortons,2075 Bayview Ave,0.0,Test,276
Belly Buster Submarines,3447 Yonge St,8.1,3180 Yonge Street,628
Belly Buster Submarines,3447 Yonge St,8.1,3180 Yonge Street,628
The Burger's Priest,3397 Yonge St,7.7,3180 Yonge Street,495
The Sushi Bar,3365 Yonge St,7.4,3180 Yonge Street,410
Aroma Espresso Bar,3343 Yonge St,7.2,3180 Yonge Street,340
Trio Ristorante and Pizzeria,3239 Yonge St,6.8,3180 Yonge Street,73
Trio Ristorante and Pizzeria,3239 Yonge St,6.8,3180 Yonge Street,73
Gamberoni Restaurant,3238 Yonge St,6.9,3180 Yonge Street,153
Gamberoni Restaurant,3238 Yonge St,6.9,3180 Yonge Street,153
Patisserie Sebastien,3306 Yonge St,6.9,3180 Yonge Street,299
A la Turk,3443 Yonge St,7.1,3180 Yonge Street,615
A la Turk,3443 Yonge St,7.1,3180 Yonge Street,615
HotBlack Coffee,245 Queen St W,8.7,Simcoe St / Michael Sweet Ave,220
JaBistro,222 Richmond St W,8.7,Simcoe St / Michael Sweet Ave,293
Tim Hortons,148 Simcoe St,8.4,Simcoe St / Michael Sweet Ave,301
Pai,18 Duncan St,9.1,Simcoe St / Michael Sweet Ave,490
Soho House,192 Adelaide St W,8.7,Simcoe St / Michael Sweet Ave,422
Ikkousha Ramen,249 Queen St W,8.2,Simcoe St / Michael Sweet Ave,228
Cafe Landwer,165 University Ave,8.7,Simcoe St / Michael Sweet Ave,459
Gallery Sushi,275 Dundas St W,8.3,Simcoe St / Michael Sweet Ave,306
Momofuku Noodle Bar,190 University Ave,8.3,Simcoe St / Michael Sweet Ave,367
Momofuku Noodle Bar,190 University Ave,8.3,Simcoe St / Michael Sweet Ave,367
Momofuku Noodle Bar,190 University Ave,8.3,Simcoe St / Michael Sweet Ave,367
Gyubee Japanese Grill,157 Dundas St W,8.4,Simcoe St / Michael Sweet Ave,429
Otto's Bierhalle,1087 Queen St W,8.8,Queen St W / Dovercourt Rd,59
Hello 123,1122 Queen St W,8.2,Queen St W / Dovercourt Rd,90
Cafe Neon,1024 Queen St W,8.7,Queen St W / Dovercourt Rd,250
Taverne Bernhardts,202 Dovercourt Rd,9.2,Queen St W / Dovercourt Rd,351
Mamakas Taverna,80 Ossington Ave,9.1,Queen St W / Dovercourt Rd,337
Photien Thanh Vietnamese Restaurant,57 Ossington Ave,9.0,Queen St W / Dovercourt Rd,333
Bar Piquette,1084 Queen St W,8.1,Queen St W / Dovercourt Rd,59
Union Restaurant,72A Ossington Ave,8.9,Queen St W / Dovercourt Rd,341
Bellwoods Brewery,124 Ossington Ave,9.1,Queen St W / Dovercourt Rd,424
Cibo Wine Bar,2472 Yonge St,8.9,25 Montgomery Ave,238
De Mello Palheta Coffee Roasters,2489 Yonge St,8.5,25 Montgomery Ave,275
La Vecchia Ristorante,2405A Yonge St,8.0,25 Montgomery Ave,103
Sip Wine Bar,2 Broadway Ave,7.9,25 Montgomery Ave,96
Pai Uptown,2335 Yonge St,7.9,25 Montgomery Ave,113
Stock T.C,2388 Yonge St,7.6,25 Montgomery Ave,47
Fresh,101 Eglinton Ave E,8.1,25 Montgomery Ave,389
Five Doors North,2088 Yonge St,8.6,25 Montgomery Ave,805
Chipotle Mexican Grill,2323 Yonge St,7.5,25 Montgomery Ave,169
Chipotle Mexican Grill,2323 Yonge St,7.5,25 Montgomery Ave,169
The Old Mill Flower and Gift Shoppe,21 Old Mill Rd,7.4,2639 Bloor St W,186
Campo,244 Jane St,8.2,2639 Bloor St W,836
Old Mill Toronto,21 Old Mill Rd,7.2,2639 Bloor St W,201
Fat Bastard Burrito Co,2400 Bloor St W,7.5,2639 Bloor St W,850
Fat Bastard Burrito Co,2400 Bloor St W,7.5,2639 Bloor St W,850
Goodfellas Wood Oven Pizza,1 Old Mill Dr,7.3,2639 Bloor St W,573
Coffee Tree,2412 Bloor St W,7.4,2639 Bloor St W,799
Falafel World,2396 Bloor St W,7.2,2639 Bloor St W,857
Falafel World,2396 Bloor St W,7.2,2639 Bloor St W,857
Falafel World,2396 Bloor St W,7.2,2639 Bloor St W,857
Asa Sushi,18 Jane St,7.0,2639 Bloor St W,708
Amber European Restaurant,2372 Bloor St W,7.1,2639 Bloor St W,916
Amber European Restaurant,2372 Bloor St W,7.1,2639 Bloor St W,916
Amber European Restaurant,2372 Bloor St W,7.1,2639 Bloor St W,916
Cafe Landwer,165 University Ave,8.7,225 University Avenue,189
Soho House,192 Adelaide St W,8.7,225 University Avenue,189
Tim Hortons,148 Simcoe St,8.4,225 University Avenue,128
HotBlack Coffee,245 Queen St W,8.7,225 University Avenue,212
Momofuku Noodle Bar,190 University Ave,8.3,225 University Avenue,115
Momofuku Noodle Bar,190 University Ave,8.3,225 University Avenue,115
Momofuku Noodle Bar,190 University Ave,8.3,225 University Avenue,115
Pai,18 Duncan St,9.1,225 University Avenue,343
Pizzeria Libretto,155 University Ave,8.6,225 University Avenue,240
Copacabana Brazilian Steakhouse Adelaide,230 Adelaide St W,8.4,225 University Avenue,285
Canoe Restaurant & Bar,66 Wellington St W,9.0,225 University Avenue,499
Ikkousha Ramen,249 Queen St W,8.2,225 University Avenue,219
Porchetta & Co,545 King St W,9.2,135 Queens Warf,518
Porchetta & Co,545 King St W,9.2,135 Queens Warf,518
Le Select Bistro,432 Wellington St W,8.9,135 Queens Warf,469
Forno Cultura,609 King St W,9.0,135 Queens Warf,492
Gusto 101,101 Portland St,8.8,135 Queens Warf,561
Mira Restaurant,420A Wellington St W,8.7,135 Queens Warf,541
WVRST,609 King St W,8.5,135 Queens Warf,484
Chubby's Jamaican Kitchen,104 Portland St,8.8,135 Queens Warf,608
Cibo Wine Bar,522 King St W,8.6,135 Queens Warf,590
Simit & Chai Co,787 King St W,8.9,135 Queens Warf,680
Futura Granita + Gelato,964 St Clair Ave W,9.2,"406 Oakwood Ave, York, ON M6E 2W3",1026
Rebozos,126 Rogers Rd,6.7,"406 Oakwood Ave, York, ON M6E 2W3",907
The Oakwood Hardware,337 Oakwood Ave,0.0,"406 Oakwood Ave, York, ON M6E 2W3",269
Primrose Bagel Co,317A Oakwood Ave,0.0,"406 Oakwood Ave, York, ON M6E 2W3",339
Taste of Shawarma,530 Oakwood Ave,0.0,"406 Oakwood Ave, York, ON M6E 2W3",447
Pita Ikram,530 Oakwood Ave,0.0,"406 Oakwood Ave, York, ON M6E 2W3",469
Pita Ikram,530 Oakwood Ave,0.0,"406 Oakwood Ave, York, ON M6E 2W3",469
Thai Express,2061 Streeles Ave,0.0,"406 Oakwood Ave, York, ON M6E 2W3",644
The Little House,128 Day Ave,0.0,"406 Oakwood Ave, York, ON M6E 2W3",847
Eva Christina Cakes,964 St Clair Ave W,0.0,"406 Oakwood Ave, York, ON M6E 2W3",848
Kinton Ramen 5,396 Church St,8.2,Granby St / Church St -SMART,92
Banh Mi Boys,399 Yonge St,8.7,Granby St / Church St -SMART,341
Banh Mi Boys,399 Yonge St,8.7,Granby St / Church St -SMART,341
Banh Mi Boys,399 Yonge St,8.7,Granby St / Church St -SMART,341
Page One Cafe,106 Mutual St,8.8,Granby St / Church St -SMART,470
Kyoto Katsugyu,134 Dundas St E,9.1,Granby St / Church St -SMART,569
Black Eagle,457 Church St,8.1,Granby St / Church St -SMART,305
Barberian's Steak House,7 Elm St,8.5,Granby St / Church St -SMART,486
Woody's,467 Church St,8.1,Granby St / Church St -SMART,344
Salad King,340 Yonge St,8.4,Granby St / Church St -SMART,479
Salad King,340 Yonge St,8.4,Granby St / Church St -SMART,479
Maple Leaf Dairy,2861 Danforth Ave,8.7,Lumsden Ave / Eastdale Ave,680
Duckworth's Fish & Chips,2638 Danforth Ave,7.6,Lumsden Ave / Eastdale Ave,614
Sultan Shawarma & Falafel,2558 Danforth Ave,6.6,Lumsden Ave / Eastdale Ave,663
Sultan Shawarma & Falafel,2558 Danforth Ave,6.6,Lumsden Ave / Eastdale Ave,663
Sultan Shawarma & Falafel,2558 Danforth Ave,6.6,Lumsden Ave / Eastdale Ave,663
Double Sushi Japanese Restaurant,2795 Danforth Ave,6.4,Lumsden Ave / Eastdale Ave,643
Subway,2575 Danforth Ave,6.3,Lumsden Ave / Eastdale Ave,662
Grillies,2632 Danforth Ave,6.1,Lumsden Ave / Eastdale Ave,622
Grillies,2632 Danforth Ave,6.1,Lumsden Ave / Eastdale Ave,622
Poonam Delight,2658 Danforth Ave,0.0,Lumsden Ave / Eastdale Ave,590
Shola Vegan I Thali,2768 Danforth Ave,0.0,Lumsden Ave / Eastdale Ave,603
Baitul Muqadus,2584 Danforth Ave,0.0,Lumsden Ave / Eastdale Ave,632
Osmow's Shawarma,2763 Danforth Ave,0.0,Lumsden Ave / Eastdale Ave,636
Osmow's Shawarma,2763 Danforth Ave,0.0,Lumsden Ave / Eastdale Ave,636
T-Buds,3343 Yonge St,8.2,24 Lawrence Ave East,672
Belly Buster Submarines,3447 Yonge St,8.1,24 Lawrence Ave East,955
Belly Buster Submarines,3447 Yonge St,8.1,24 Lawrence Ave East,955
The Burger's Priest,3397 Yonge St,7.7,24 Lawrence Ave East,820
The Sushi Bar,3365 Yonge St,7.4,24 Lawrence Ave East,736
Aroma Espresso Bar,3343 Yonge St,7.2,24 Lawrence Ave East,667
Trio Ristorante and Pizzeria,3239 Yonge St,6.8,24 Lawrence Ave East,404
Trio Ristorante and Pizzeria,3239 Yonge St,6.8,24 Lawrence Ave East,404
Gamberoni Restaurant,3238 Yonge St,6.9,24 Lawrence Ave East,487
Gamberoni Restaurant,3238 Yonge St,6.9,24 Lawrence Ave East,487
Patisserie Sebastien,3306 Yonge St,6.9,24 Lawrence Ave East,630
Cibo Wine Bar,2472 Yonge St,8.9,Roehampton Ave / Yonge St,349
Pai Uptown,2335 Yonge St,7.9,Roehampton Ave / Yonge St,25
De Mello Palheta Coffee Roasters,2489 Yonge St,8.5,Roehampton Ave / Yonge St,384
Sip Wine Bar,2 Broadway Ave,7.9,Roehampton Ave / Yonge St,151
La Vecchia Ristorante,2405A Yonge St,8.0,Roehampton Ave / Yonge St,201
Fresh,101 Eglinton Ave E,8.1,Roehampton Ave / Yonge St,282
Stock T.C,2388 Yonge St,7.6,Roehampton Ave / Yonge St,106
Five Doors North,2088 Yonge St,8.6,Roehampton Ave / Yonge St,688
Chipotle Mexican Grill,2323 Yonge St,7.5,Roehampton Ave / Yonge St,52
Chipotle Mexican Grill,2323 Yonge St,7.5,Roehampton Ave / Yonge St,52
XO Gelato,647A Mount Pleasant Rd,8.8,Roehampton Ave / Yonge St,882
Miku,10 Bay St,8.8,Bay St / Queens Quay W (Ferry Terminal),74
BeaverTails,145 Queen's Quay W,8.5,Bay St / Queens Quay W (Ferry Terminal),297
Boxcar Social,235 Queens Quay W,8.6,Bay St / Queens Quay W (Ferry Terminal),543
E11Even,15 York St,8.2,Bay St / Queens Quay W (Ferry Terminal),407
E11Even,15 York St,8.2,Bay St / Queens Quay W (Ferry Terminal),407
Chotto Matte,161 Bay St,8.7,Bay St / Queens Quay W (Ferry Terminal),631
SOCO Kitchen + Bar,75 Lower Simcoe St,8.5,Bay St / Queens Quay W (Ferry Terminal),606
Canoe Restaurant & Bar,66 Wellington St W,9.0,Bay St / Queens Quay W (Ferry Terminal),806
Pearl Harbourfront Restaurant,207 Queen's Quay W,8.1,Bay St / Queens Quay W (Ferry Terminal),443
Local Liberty Village,171 E Liberty St,7.9,Hanna Ave / Liberty St,44
Ono Poke Bar,100 Western Battery Rd,8.3,Hanna Ave / Liberty St,305
Ono Poke Bar,100 Western Battery Rd,8.3,Hanna Ave / Liberty St,305
Ono Poke Bar,100 Western Battery Rd,8.3,Hanna Ave / Liberty St,305
Otto's Bierhalle,1087 Queen St W,8.8,Hanna Ave / Liberty St,598
Liberty Commons at Big Rock Brewery,42 Liberty St,7.7,Hanna Ave / Liberty St,91
Balzac's Coffee Roasters,43 Hanna Ave,7.6,Hanna Ave / Liberty St,32
Tim Hortons,171 E Liberty St,7.7,Hanna Ave / Liberty St,86
Cafe Neon,1024 Queen St W,8.7,Hanna Ave / Liberty St,636
Photien Thanh Vietnamese Restaurant,57 Ossington Ave,9.0,Hanna Ave / Liberty St,787
Levetto,68 Sudbury St,8.0,Hanna Ave / Liberty St,390
Knuckle Sandwich,969 Coxwell Ave,8.5,425 Don Mills Rd,827
Knuckle Sandwich,969 Coxwell Ave,8.5,425 Don Mills Rd,827
Bamiyan Kabob,62 Overlea Blvd,8.2,425 Don Mills Rd,967
Bamiyan Kabob,62 Overlea Blvd,8.2,425 Don Mills Rd,967
Bamiyan Kabob,62 Overlea Blvd,8.2,425 Don Mills Rd,967
Little Coxwell Restaurant,986 Coxwell Ave,7.2,425 Don Mills Rd,820
Little Coxwell Restaurant,986 Coxwell Ave,7.2,425 Don Mills Rd,820
Lickadee Split Ice Cream Shoppe,980 Coxwell Ave,6.7,425 Don Mills Rd,837
Faley Restaurant,62 Overlea Blvd,6.7,425 Don Mills Rd,995
Faley Restaurant,62 Overlea Blvd,6.7,425 Don Mills Rd,995
A&W Restaurant,45 Overlea Blvd,6.5,425 Don Mills Rd,966
A&W Restaurant,45 Overlea Blvd,6.5,425 Don Mills Rd,966
Pizza Hut,985 Coxwell Ave,6.3,425 Don Mills Rd,809
Afghan Cuisine,66 Overlea Blvd,6.2,425 Don Mills Rd,954
Afghan Cuisine,66 Overlea Blvd,6.2,425 Don Mills Rd,954
Popeye's Louisiana Kitchen,62 Overlea Blvd,5.8,425 Don Mills Rd,964
Eden Chinese Food,1025 Coxwell Ave,0.0,425 Don Mills Rd,726
Jawny Bakers,804 O'Connor Dr,7.8,St Columba Pl / St Clair Ave E,189
Peek Freans Cookie Outlet,1400 O'Connor Dr,7.9,St Columba Pl / St Clair Ave E,866
Muddy York Brewing Co,22 Cranfield Rd,7.5,St Columba Pl / St Clair Ave E,752
Tim Hortons,1500 O'Connor Dr,6.9,St Columba Pl / St Clair Ave E,1003
Subway,7 Curity Ave,6.4,St Columba Pl / St Clair Ave E,368
Pizza Pizza,796 O'Connor Dr,6.0,St Columba Pl / St Clair Ave E,214
Harvey's,1100 O'Connor Dr,6.2,St Columba Pl / St Clair Ave E,600
Momozone,979 Oconner Dr,0.0,St Columba Pl / St Clair Ave E,328
Mexico Lindo,971 O'Connor Dr,0.0,St Columba Pl / St Clair Ave E,328
Nostalgia Coffee Co,855 O'Connor Dr,0.0,St Columba Pl / St Clair Ave E,429
Exhibition Place,200 Princes' Blvd,7.8,Strachan Ave / Princes' Blvd,343
Simit & Chai Co,787 King St W,8.9,Strachan Ave / Princes' Blvd,918
Parisco Cafe,215 Fort York Blvd,7.8,Strachan Ave / Princes' Blvd,381
Ono Poke Bar,100 Western Battery Rd,8.3,Strachan Ave / Princes' Blvd,736
Ono Poke Bar,100 Western Battery Rd,8.3,Strachan Ave / Princes' Blvd,736
Ono Poke Bar,100 Western Battery Rd,8.3,Strachan Ave / Princes' Blvd,736
Old York Bar & Grill,167 Niagara St,8.0,Strachan Ave / Princes' Blvd,795
Pennies,127 Strachan Ave,8.1,Strachan Ave / Princes' Blvd,956
Local Liberty Village,171 E Liberty St,7.9,Strachan Ave / Princes' Blvd,911
Thor Espresso Bar,35 Bathurst St,8.0,Strachan Ave / Princes' Blvd,966
Roywoods,121 Fort York Blvd,7.8,Strachan Ave / Princes' Blvd,955
Roywoods,121 Fort York Blvd,7.8,Strachan Ave / Princes' Blvd,955
Tim Hortons,2 Bruyeres Mews,7.6,Strachan Ave / Princes' Blvd,741
Impact Kitchen,573 King St E,9.0,King St E / River St,73
Souk Tabule,494 Front St E,8.7,King St E / River St,369
Sumach Espresso,118 Sumach St,8.3,King St E / River St,300
Dark Horse Espresso Bar,630 Queen St E,8.3,King St E / River St,368
Dominion Pub and Kitchen,500 Queen St E,8.0,King St E / River St,217
Le Beau,665 Dundas St E,8.6,King St E / River St,508
Tandem Coffee,368 King St E,8.6,King St E / River St,571
Cluny Bistro,35 Tank House Lane,8.9,King St E / River St,702
Cluny Bistro,35 Tank House Lane,8.9,King St E / River St,702
T-Buds,3343 Yonge St,8.2,Yonge St / Golfdale Rd,85
Belly Buster Submarines,3447 Yonge St,8.1,Yonge St / Golfdale Rd,201
Belly Buster Submarines,3447 Yonge St,8.1,Yonge St / Golfdale Rd,201
